,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,hhld_structure,electricity,parafin.lamp,radio,tv,mobile,iron,fridge,generator,clock_watch,bed,sofa,kerosene_cooker,solar,bike,motorbike,truck_car,mosquito_net,panga,blanket,none_above,crop_sales,livestock_sales,milk_sales,meat_sales,business,firewood,charcoal,natural_resurces,specify,casual,salary,gifts,other,specify_other_income,who_crop_sales,who_livestock_sales,who_milk_sales,who_meat_sales,who_business,who_firewood,who_charcoal,who_natural_resurces,who_casual,who_salary,who_gifts,who_other,stones_crop_sales,stones_livestock_sales,stones_milk_sales,stones_meat_sales,stones_business,stones_firewood,stones_charcoal,stones_natural_resurces,stones_casual_labor,stones_salary,stones_gifts,stones_other,ksh_crop_sales,ksh_livestock_sales,ksh_milk_sales,ksh_meat_sales,ksh_business,ksh_firewood,ksh_charcoal,ksh_natural_resurces,ksh_casual_labor,ksh_salary,ksh_gifts,ksh_other,describe_income,compare_income,wellbeing,change_cause1,change_cause2,casual_work,no_cattle,no_donkeys,no_sheep,no_goats,no_camels,no_chicken,no_other,other_livestock,sell_cattle,why_cattle,sell_donkeys,why_donkeys,sell_sheep,why_sheep,sell_goats,why_goats,sell_camels,why_camels,sell_chicken,why_chicken,sell_other,what_sell_other,why_other,sick_livestock,sell_milk,quantity,units,sell_eggs,no_eggs
1480,ndikir eldepe002,218,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,1,1,2,due to long drought,NA,2,5,2,0,20,0,0,0,NA,3,for feeding family,0,NA,0,NA,5,for feeding the family,0,NA,0,NA,0,NA,NA,2,2,NA,NA,NA,NA
1481,ndikir eldepe002,218,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,1,1,2,due to long drought,NA,2,5,2,0,20,0,0,0,NA,3,for feeding family,0,NA,0,NA,5,for feeding the family,0,NA,0,NA,0,NA,NA,2,2,NA,NA,NA,NA
1482,ndikir eldepe003,219,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,120000,0,20000,0,0,0,0,0,0,0,0,1,3,1,due to long drought,NA,2,29,3,52,0,0,0,0,NA,3,for family needs,0,NA,0,NA,8,for family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1483,ndikir eldepe003,219,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,120000,0,20000,0,0,0,0,0,0,0,0,1,3,1,due to long drought,NA,2,29,3,52,0,0,0,0,NA,3,for family needs,0,NA,0,NA,8,for family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1484,ndikir eldepe004,220,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,2,0,0,0,0,0,0,0,0,0,30000,0,1000,0,0,0,0,0,0,0,0,1,2,2,due to long drought,NA,2,20,3,20,50,0,0,0,NA,5,for buying food and other as contribution to the community,0,NA,0,NA,18,for buying food and other as contribution to the  community,0,NA,0,NA,0,NA,NA,1,1,NA,NA,NA,NA
1485,ndikir eldepe004,220,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,2,0,0,0,0,0,0,0,0,0,30000,0,1000,0,0,0,0,0,0,0,0,1,2,2,due to long drought,NA,2,20,3,20,50,0,0,0,NA,5,for buying food and other as contribution to the community,0,NA,0,NA,18,for buying food and other as contribution to the  community,0,NA,0,NA,0,NA,NA,1,1,NA,NA,NA,NA
1486,ndikir eldepe005,221,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,30000,0,1000,0,0,0,0,0,0,0,0,1,2,2,due to lack many livestock ,NA,2,10,3,10,30,0,0,0,NA,4,for buying family needs ,0,NA,0,NA,15,for buying family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1487,ndikir eldepe005,221,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,30000,0,1000,0,0,0,0,0,0,0,0,1,2,2,due to lack many livestock ,NA,2,10,3,10,30,0,0,0,NA,4,for buying family needs ,0,NA,0,NA,15,for buying family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1488,ndikir eldepe006,222,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,35000,0,800,0,0,0,0,0,0,0,0,1,2,2,due to long drought,NA,2,10,4,5,15,2,0,0,NA,6,for buying food and clothes,0,NA,0,NA,20,for buying food and clothes,0,NA,0,NA,0,NA,NA,1,1,NA,NA,NA,NA
1489,ndikir eldepe006,222,26/06/15,namunyak,nkare narok,nkare narok,ndikir eldepe,baseline,NRT,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,1,0,0,0,0,0,0,0,0,0,35000,0,800,0,0,0,0,0,0,0,0,1,2,2,due to long drought,NA,2,10,4,5,15,2,0,0,NA,6,for buying food and clothes,0,NA,0,NA,20,for buying food and clothes,0,NA,0,NA,0,NA,NA,1,1,NA,NA,NA,NA
1490,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,4,0,0,0,0,0,0,0,0,0,24000,0,1200,0,0,0,0,0,0,0,0,1,3,2,increase in economy,prices of sell,2,12,1,8,25,0,6,0,NA,2,school fees,0,NA,0,NA,5,family needs,0,NA,2,family needs,0,NA,NA,2,1,NA,NA,NA,NA
1491,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,4,0,0,0,0,0,0,0,0,0,24000,0,1200,0,0,0,0,0,0,0,0,1,3,2,increase in economy,prices of sell,2,12,1,8,25,0,6,0,NA,2,school fees,0,NA,0,NA,5,family needs,0,NA,2,family needs,0,NA,NA,2,1,NA,NA,NA,NA
1492,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,1,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,0,5,0,1,4,0,0,0,0,0,0,0,0,96000,0,250,36000,0,0,0,0,0,0,0,1,1,1,start a business,low economy,2,20,1,10,20,5,0,0,NA,2,school fees,0,NA,0,NA,4,family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1493,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,1,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,0,5,0,1,4,0,0,0,0,0,0,0,0,96000,0,250,36000,0,0,0,0,0,0,0,1,1,1,start a business,low economy,2,20,1,10,20,5,0,0,NA,2,school fees,0,NA,0,NA,4,family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1494,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,4,0,0,0,0,0,0,0,0,0,18000,0,250,0,0,0,0,0,0,0,0,2,3,2,poor before,children are many,2,2,0,2,3,0,0,0,NA,0,NA,0,NA,0,NA,3,family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1495,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,0,0,0,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,4,0,0,0,0,0,0,0,0,0,18000,0,250,0,0,0,0,0,0,0,0,2,3,2,poor before,children are many,2,2,0,2,3,0,0,0,NA,0,NA,0,NA,0,NA,3,family needs,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1496,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,0,0,0,0,0,0,0,0,0,0,36000,1080,0,0,0,0,0,0,0,0,0,1,1,3,high business competition,lack of business knowledge,2,3,0,0,20,0,0,0,NA,1,to increase stock,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1497,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,0,0,0,0,0,0,0,0,0,0,36000,1080,0,0,0,0,0,0,0,0,0,1,1,3,high business competition,lack of business knowledge,2,3,0,0,20,0,0,0,NA,1,to increase stock,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1498,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,the wellbeing is good since they are able to meet the needs,NA,2,1,0,2,5,0,0,0,NA,2,to pay medical bills,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1499,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,the wellbeing is good since they are able to meet the needs,NA,2,1,0,2,5,0,0,0,NA,2,to pay medical bills,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1500,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,3,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,the houshold members are hardworking,NA,2,3,0,5,20,0,0,0,NA,2,to buy medical bills,0,NA,10,to purchase food,NA,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1501,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,3,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,the houshold members are hardworking,NA,2,3,0,5,20,0,0,0,NA,2,to buy medical bills,0,NA,10,to purchase food,NA,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1502,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,6,0,0,0,0,4,0,0,0,0,0,0,36000,0,0,0,0,4800,0,0,0,0,0,1,1,1,charcoal sale has no competition,NA,2,2,0,2,5,0,0,0,NA,0,NA,0,NA,0,NA,5,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1503,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,6,0,0,0,0,4,0,0,0,0,0,0,36000,0,0,0,0,4800,0,0,0,0,0,1,1,1,charcoal sale has no competition,NA,2,2,0,2,5,0,0,0,NA,0,NA,0,NA,0,NA,5,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1504,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,6,0,0,0,0,4,0,0,0,0,0,0,36000,0,0,0,0,2400,0,0,0,0,0,1,1,1,charcoal sale has no competition,NA,2,10,0,0,25,0,0,0,NA,5,to purchase food,0,NA,0,NA,10,to buy clothes,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1505,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,1,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,6,0,0,0,0,4,0,0,0,0,0,0,36000,0,0,0,0,2400,0,0,0,0,0,1,1,1,charcoal sale has no competition,NA,2,10,0,0,25,0,0,0,NA,5,to purchase food,0,NA,0,NA,10,to buy clothes,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1506,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,1,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,8,0,0,0,2,0,0,0,0,0,0,0,1800,0,0,0,2400,0,0,0,0,0,0,1,1,1,high level of hardworkig in the household,NA,2,10,0,0,20,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1507,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,1,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,8,0,0,0,2,0,0,0,0,0,0,0,1800,0,0,0,2400,0,0,0,0,0,0,1,1,1,high level of hardworkig in the household,NA,2,10,0,0,20,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1508,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,1,0,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,1,0,0,0,0,0,0,0,0,36000,180000,0,0,0,0,0,0,0,0,0,1,1,1,high number of customers in the area,competition is low,2,12,0,0,15,0,0,0,NA,5,to increase stock,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1509,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,1,0,0,0,NA,0,0,0,0,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,1,0,0,0,0,0,0,0,0,36000,180000,0,0,0,0,0,0,0,0,0,1,1,1,high number of customers in the area,competition is low,2,12,0,0,15,0,0,0,NA,5,to increase stock,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1510,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,2,2,3,lack of competition,NA,2,0,0,0,15,0,0,0,NA,0,NA,0,NA,0,NA,5,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1511,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,2,2,3,lack of competition,NA,2,0,0,0,15,0,0,0,NA,0,NA,0,NA,0,NA,5,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1512,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,1,1,1,there improvement in livestock,NA,2,5,0,0,15,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1513,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,1,1,1,there improvement in livestock,NA,2,5,0,0,15,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1514,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,36000,720,0,0,0,0,0,0,0,0,0,1,1,1,there is no competition in the market,NA,2,6,0,0,18,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1515,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,36000,720,0,0,0,0,0,0,0,0,0,1,1,1,there is no competition in the market,NA,2,6,0,0,18,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1516,ndonyo nyiro011,112,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,112,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,3,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,sales for livestock increased in the market,there is no competition in market,2,5,0,0,25,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,NA,NA,NA,NA,NA
1517,ndonyo nyiro011,112,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,112,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,3,0,0,0,0,0,0,0,0,0,0,18000,720,0,0,0,0,0,0,0,0,0,1,1,1,sales for livestock increased in the market,there is no competition in market,2,5,0,0,25,0,0,0,NA,0,NA,0,NA,0,NA,10,to purchase food,0,NA,0,NA,0,NA,NA,2,NA,NA,NA,NA,NA
1518,ndume001,341,22/06/15,namunyak,ndonyo wasin,ndonyo wasin,ndume,baseline,NRT,341,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,1,0,0,NA,NA,3,NA,1,NA,NA,NA,NA,NA,5,NA,NA,0,2,0,1,0,0,0,0,0,7,0,0,0,3000,0,800,0,0,0,0,0,30000,0,0,2,3,1,good market and sercuity,NA,1,10,3,100,200,0,0,4,dogs,5,school fees,0,NA,10,feed the children,0,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1519,ndume001,341,22/06/15,namunyak,ndonyo wasin,ndonyo wasin,ndume,baseline,NRT,341,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,0,NA,0,1,0,0,NA,NA,3,NA,1,NA,NA,NA,NA,NA,5,NA,NA,0,2,0,1,0,0,0,0,0,7,0,0,0,3000,0,800,0,0,0,0,0,30000,0,0,2,3,1,good market and sercuity,NA,1,10,3,100,200,0,0,4,dogs,5,school fees,0,NA,10,feed the children,0,NA,0,NA,0,NA,0,NA,NA,2,1,NA,NA,NA,NA
1520,ndume002,342,22/06/15,namunyak,ndonyo wasin,ndonyo wasin,ndume,baseline,NRT,342,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,1,0,0,0,0,NA,0,0,0,0,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,2,0,0,0,0,0,0,0,0,0,26000,6000,6000,0,0,0,0,0,0,0,0,1,1,1,good market and sercuity,NA,1,100,3,60,100,6,0,2,dogs,2,feed the children,0,NA,3,medical bill,0,NA,0,NA,0,NA,0,NA,NA,1,2,40,cups,NA,NA
1521,ndume002,342,22/06/15,namunyak,ndonyo wasin,ndonyo wasin,ndume,baseline,NRT,342,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,1,0,0,0,0,NA,0,0,0,0,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,2,0,0,0,0,0,0,0,0,0,26000,6000,6000,0,0,0,0,0,0,0,0,1,1,1,good market and sercuity,NA,1,100,3,60,100,6,0,2,dogs,2,feed the children,0,NA,3,medical bill,0,NA,0,NA,0,NA,0,NA,NA,1,2,40,cups,NA,NA
