,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,benefits_received,benefits_received1,benefits_received2,benefits_received3,benefits_received4,benefit_rank1,benefit_rank2,benefit_rank3,fair_distributed,opinion_represented,ccy_satisfaction,ccy_communication,communication_neighbours,receive_info1,receive_info2,receive_info3,receive_info4,receive_info5,receive_info6,receive_info7,receive_info8,other_communication,trust_revenue,support_traditional,received_bursary,other_got_bursary,transport_impact,transport_satisfaction,security_impact,security_satisfaction,bursaries_impact,bursaries_satisfaction,medical_impact,medical_satisfaction,rangelands_impact,rangelands_satisfaction,beadwork_impact,beadwork_satisfaction,mfi_impact,mfi_satsifaction,other_positive,other_positive_impact,other_satisfaction,neg_conservation_impact,neg_conservation_satisfaction,neg_security_impact,neg_security_satisfaction,neg_rangelands_impact,neg_rangelands_satisfaction,neg_other,neg_other_impact,neg_other.satisfaction,transport_impact1,transport_improve,security_impact1,security_improve,bursaries_impact1,bursaries_improve,medical_impact1,medical_improve,rangelands_impact1,rangelands_improve,beadwork_impact1,beadwork_improve,mfi_impact1,mfi_improve,conservation_impact1,conservation_improve,other_impact1,other_improve,general_wellbeing,agm,ccy_permenant_employ,ccy_casual_employ
53,golgoltim008,72,21/06/15,namunyak,ngilai west   ,golgoltim,golgoltim,baseline,NRT,72,1,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,2,1,1,3,2,2,2,3,2,3,3,3,2,3,2,3,3,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
54,golgoltim008,72,21/06/15,namunyak,ngilai west   ,golgoltim,golgoltim,baseline,NRT,72,1,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,2,1,1,3,2,2,2,3,2,3,3,3,2,3,2,3,3,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
55,golgoltim008,72,21/06/15,namunyak,ngilai west   ,golgoltim,golgoltim,baseline,NRT,72,1,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,2,1,1,3,2,2,2,3,2,3,3,3,2,3,2,3,3,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
56,golgoltim008,72,21/06/15,namunyak,ngilai west   ,golgoltim,golgoltim,baseline,NRT,72,1,NA,NA,NA,NA,NA,NA,NA,98,1,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,2,1,1,3,2,2,2,3,2,3,3,3,2,3,2,3,3,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
57,golgoltim009,73,21/06/15,namunyak,ngilai west,golgoltim,golgoltim,baseline,NRT,73,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,1,1,1,3,2,3,2,3,2,3,2,3,3,3,2,3,3,NA,NA,NA,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
58,golgoltim009,73,21/06/15,namunyak,ngilai west,golgoltim,golgoltim,baseline,NRT,73,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,1,1,1,3,2,3,2,3,2,3,2,3,3,3,2,3,3,NA,NA,NA,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
59,golgoltim009,73,21/06/15,namunyak,ngilai west,golgoltim,golgoltim,baseline,NRT,73,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,1,1,1,3,2,3,2,3,2,3,2,3,3,3,2,3,3,NA,NA,NA,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
60,golgoltim009,73,21/06/15,namunyak,ngilai west,golgoltim,golgoltim,baseline,NRT,73,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no  infromation,1,1,1,1,3,2,3,2,3,2,3,2,3,3,3,2,3,3,NA,NA,NA,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
61,kiwanja 001,18,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,18,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,98,98,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
62,kiwanja 002,19,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,19,2,3,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,3,5,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
63,kiwanja 003,20,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,20,2,3,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,3,5,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
64,kiwanja 004,21,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,21,3,5,NA,NA,NA,NA,NA,NA,98,98,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
65,kiwanja 005,22,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,22,3,11,NA,NA,NA,NA,NA,NA,98,98,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
66,kiwanja 006,23,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,23,3,6,7,NA,NA,NA,NA,NA,98,98,3,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
67,kiwanja 007,24,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,24,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
68,kiwanja 008,25,23/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,25,2,3,NA,NA,NA,NA,NA,NA,2,1,2,98,98,1,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
69,kiwanja 009,26,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,26,3,4,NA,NA,NA,NA,NA,NA,2,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
70,kiwanja 010,27,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,27,3,NA,NA,NA,NA,NA,NA,NA,2,98,2,2,98,1,3,5,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
71,kiwanja 011,28,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,28,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
72,kiwanja 012,29,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,29,1,NA,NA,NA,NA,NA,NA,NA,1,1,98,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,3,3,3,3,3,3,1,2,3,3,NA,NA,NA,3,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
73,kiwanja 013,30,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,30,1,NA,NA,NA,NA,NA,NA,NA,98,1,2,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
74,kiwanja 014,31,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,31,3,4,6,NA,NA,NA,NA,NA,98,1,2,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,98,2,2,1,1,2,1,2,2,2,3,3,3,3,2,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1
75,kiwanja 015,32,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,32,3,4,6,NA,NA,NA,NA,NA,1,1,1,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
76,kiwanja 016,33,24/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,33,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
77,kiwanja 017,186,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,186,2,3,NA,NA,NA,NA,NA,NA,1,98,2,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1
78,kiwanja 018,187,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,187,2,3,NA,NA,NA,NA,NA,NA,98,98,2,2,98,1,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1
79,kiwanja 019,188,25/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,188,3,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,1,1,2,2,2,2,2,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
80,kiwanja 020,189,25/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,189,1,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
81,kiwanja 021,190,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,190,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,1,1,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
82,kiwanja 022,191,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,191,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,1,2,2,1,1,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
83,kiwanja 023,192,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,192,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
84,kiwanja 024,193,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,193,1,NA,NA,NA,NA,NA,NA,NA,1,98,2,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
85,kiwanja 025,194,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,194,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,98,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
86,kiwanja 026,195,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,195,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,3,4,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
87,kiwanja 027,196,26/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,196,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
88,kiwanja 028,197,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,197,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
89,kiwanja 029,198,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,198,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
90,kiwanja 030,199,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,199,6,NA,NA,NA,NA,NA,NA,NA,1,1,3,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,3,3,2,2,3,3,NA,NA,NA,3,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2
91,kiwanja 031,200,27/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,200,2,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1
92,kiwanja 032,201,28/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,201,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
93,kiwanja 033,202,28/06/15,sera,sere olipi,sere olipi,kiwanja,baseline,NRT,202,1,NA,NA,NA,NA,NA,NA,NA,1,98,3,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
94,lakiji006,36,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT,36,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,3,2,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
95,lakiji006,36,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT,36,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,3,2,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
96,lakiji006,36,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT,36,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,3,2,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
97,lakiji006,36,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT,36,4,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,3,2,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
98,latipai001,226,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,226,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
99,latipai001,226,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,226,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
100,latipai001,226,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,226,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
101,latipai001,226,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,226,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
102,latipai002,227,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,227,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
103,latipai002,227,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,227,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
104,latipai002,227,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,227,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
105,latipai002,227,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,227,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
106,latipai003,228,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,228,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
107,latipai003,228,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,228,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
108,latipai003,228,29/06/15,namunyak,nkare narok,ndikir nanyokie,latipai ,baseline,NRT,228,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
