,hhid,index.x,security_status,feel_safe,conflict1,conflict2,conflict3,conflict4,conflict5,conflict6,other_conflict,conflict_rank1,conflict_rank2,conflict_rank3,index.y,date,ccy,location,sublocation,village,survey_type,nrt
2830,town 014,313,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,313,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2831,town 014,313,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,101,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2832,town 014,313,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,175,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2833,town 014,101,1,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,313,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2834,town 014,101,1,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,101,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2835,town 014,101,1,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,175,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2836,town 014,175,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,313,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2837,town 014,175,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,101,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2838,town 014,175,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,175,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2839,town 015,314,1,2,4,9,NA,NA,NA,NA,ignorance,NA,NA,NA,314,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2840,town 015,314,1,2,4,9,NA,NA,NA,NA,ignorance,NA,NA,NA,176,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2841,town 015,314,1,2,4,9,NA,NA,NA,NA,ignorance,NA,NA,NA,102,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2842,town 015,176,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,314,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2843,town 015,176,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,176,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2844,town 015,176,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,102,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2845,town 015,102,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,314,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2846,town 015,102,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,176,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2847,town 015,102,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,102,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2848,town 016,177,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,177,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2849,town 016,177,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,103,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2850,town 016,177,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,315,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2851,town 016,103,1,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,177,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2852,town 016,103,1,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,103,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2853,town 016,103,1,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,315,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2854,town 016,315,1,2,2,4,9,NA,NA,NA,ignorance,NA,NA,NA,177,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2855,town 016,315,1,2,2,4,9,NA,NA,NA,ignorance,NA,NA,NA,103,25/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2856,town 016,315,1,2,2,4,9,NA,NA,NA,ignorance,NA,NA,NA,315,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2857,town 017,178,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,178,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2858,town 017,178,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,316,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2859,town 017,178,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,104,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2860,town 017,316,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,178,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2861,town 017,316,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,316,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2862,town 017,316,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,104,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2863,town 017,104,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,178,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2864,town 017,104,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,316,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2865,town 017,104,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,104,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2866,town 018,105,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,105,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2867,town 018,105,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,317,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2868,town 018,105,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,179,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2869,town 018,317,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,105,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2870,town 018,317,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,317,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2871,town 018,317,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,179,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2872,town 018,179,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,105,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2873,town 018,179,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,317,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2874,town 018,179,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,179,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2875,town 019,106,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,106,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2876,town 019,106,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,318,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2877,town 019,106,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,180,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2878,town 019,318,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,106,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2879,town 019,318,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,318,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2880,town 019,318,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,180,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2881,town 019,180,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,106,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2882,town 019,180,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,318,26/06/15,sera,waso,sere olipi,town,baseline,NRT
2883,town 019,180,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,180,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2884,town 020,319,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,319,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2885,town 020,319,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,181,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2886,town 020,319,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,107,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2887,town 020,181,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,319,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2888,town 020,181,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,181,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2889,town 020,181,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,107,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2890,town 020,107,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,319,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2891,town 020,107,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,181,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2892,town 020,107,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,107,26/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2893,town 021,108,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,108,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2894,town 021,108,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,182,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2895,town 021,108,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,320,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2896,town 021,182,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,108,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2897,town 021,182,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,182,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2898,town 021,182,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,320,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2899,town 021,320,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2900,town 021,320,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2901,town 021,320,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2902,town 022,109,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,109,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2903,town 022,109,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,321,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2904,town 022,109,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,183,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2905,town 022,321,1,2,2,9,NA,NA,NA,NA,ignorance,NA,NA,NA,109,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2906,town 022,321,1,2,2,9,NA,NA,NA,NA,ignorance,NA,NA,NA,321,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2907,town 022,321,1,2,2,9,NA,NA,NA,NA,ignorance,NA,NA,NA,183,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2908,town 022,183,1,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,109,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2909,town 022,183,1,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,321,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2910,town 022,183,1,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,183,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2911,town 023,110,1,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,110,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2912,town 023,110,1,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,322,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2913,town 023,110,1,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,184,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2914,town 023,322,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2915,town 023,322,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2916,town 023,322,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2917,town 023,184,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,110,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2918,town 023,184,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,322,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2919,town 023,184,1,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,184,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2920,town 024,323,1,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,323,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2921,town 024,323,1,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,111,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2922,town 024,323,1,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,185,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2923,town 024,111,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,323,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2924,town 024,111,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,111,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2925,town 024,111,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,185,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2926,town 024,185,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,323,27/06/15,sera,waso,sere olipi,town,baseline,NRT
2927,town 024,185,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,111,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2928,town 024,185,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,185,27/06/15,sera,sere olipi,sere olipi,town,baseline,NRT
2929,treetop001,323,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,323,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2930,treetop001,323,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,323,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2931,treetop001,323,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,323,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2932,treetop001,323,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,323,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2933,treetop002,324,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,324,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2934,treetop002,324,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,324,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2935,treetop002,324,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,324,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2936,treetop002,324,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,324,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2937,treetop003,325,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,325,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2938,treetop003,325,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,325,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2939,treetop003,325,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,325,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2940,treetop003,325,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,325,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2941,treetop004,326,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,326,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2942,treetop004,326,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,326,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2943,treetop004,326,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,326,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2944,treetop004,326,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,326,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2945,treetop005,327,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,327,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2946,treetop005,327,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,327,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2947,treetop005,327,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,327,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2948,treetop005,327,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,327,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2949,treetop006,328,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,328,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2950,treetop006,328,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,328,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2951,treetop006,328,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,328,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2952,treetop006,328,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,328,22/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2953,treetop007,131,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,131,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2954,treetop007,131,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,131,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2955,treetop007,131,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,131,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2956,treetop007,131,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,131,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2957,treetop008,132,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,132,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2958,treetop008,132,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,132,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2959,treetop008,132,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,132,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2960,treetop008,132,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,132,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2961,treetop009,133,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,133,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2962,treetop009,133,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,133,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2963,treetop009,133,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,133,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2964,treetop009,133,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,133,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2965,treetop010,134,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,134,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2966,treetop010,134,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,134,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2967,treetop010,134,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,134,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2968,treetop010,134,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,134,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2969,treetop011,135,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,135,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2970,treetop011,135,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,135,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2971,treetop011,135,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,135,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2972,treetop011,135,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,135,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2973,treetop012,136,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,136,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2974,treetop012,136,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,136,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2975,treetop012,136,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,136,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2976,treetop012,136,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,136,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2977,treetop013,137,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,137,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2978,treetop013,137,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,137,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2979,treetop013,137,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,137,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2980,treetop013,137,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,137,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2981,treetop014,138,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,138,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2982,treetop014,138,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,138,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2983,treetop014,138,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,138,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2984,treetop014,138,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,138,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2985,treetop015,139,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,139,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2986,treetop015,139,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,139,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2987,treetop015,139,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,139,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2988,treetop015,139,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,139,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2989,treetop016,140,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,140,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2990,treetop016,140,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,140,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2991,treetop016,140,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,140,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2992,treetop016,140,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,140,23/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2993,treetop017,141,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,141,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2994,treetop017,141,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,141,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2995,treetop017,141,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,141,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2996,treetop017,141,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,141,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2997,treetop018,142,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,142,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2998,treetop018,142,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,142,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
2999,treetop018,142,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,142,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3000,treetop018,142,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,142,24/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3001,treetop019,143,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,143,25/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3002,treetop019,143,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,143,25/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3003,treetop019,143,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,143,25/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3004,treetop019,143,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,143,25/06/15,namunyak,wamba,matakwani,tree top,baseline,NRT
3005,westgate001,209,1,2,2,3,4,6,NA,NA,NA,2,4,6,209,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3006,westgate002,210,1,2,2,4,5,6,NA,NA,NA,2,4,5,210,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3007,westgate003,211,3,2,2,4,NA,NA,NA,NA,NA,2,4,NA,211,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3008,westgate004,212,1,2,2,4,6,NA,NA,NA,NA,2,6,4,212,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3009,westgate005,213,1,2,2,3,4,5,6,NA,NA,2,4,6,213,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3010,westgate006,214,1,2,2,4,NA,NA,NA,NA,NA,2,4,NA,214,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3011,westgate007,215,1,2,2,4,NA,NA,NA,NA,NA,2,4,NA,215,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3012,westgate008,216,1,1,2,4,6,NA,NA,NA,NA,2,4,6,216,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3013,westgate009,217,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,217,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3014,westgate010,218,3,2,2,4,NA,NA,NA,NA,NA,2,4,NA,218,21/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3015,westgate011,219,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,219,22/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
3016,westgate012,220,3,2,2,4,5,NA,NA,NA,NA,2,4,5,220,22/11/15,westgate,waso west,lpus-leluai,lpus-leluai,baseline,NRT
